)	917505
,	917513
לידה	1095106560
=	917504
[	917512
[	917512
16	475136
באוקטובר	655424
]	917505
]	917505
[	917512
[	917512
1886	475136
]	917505
]	917505
,	917513
מקום	1093009408
לידה	1095106560
=	917504
פולין	655360
,	917513
פטירה	1095106560
=	917504
[	917512
[	917512
1	475136
בדצמבר	655424
]	917505
]	917505
[	917512
[	917512
1973	475136
]	917505
]	917505
,	917513
מקום	1093009408
פטירה	1095106560
=	917504
[	917512
[	917512
שדה	655360
בוקר	1093009408
]	917505
]	917505
[	917512
[	917512
הנגב	655360
]	917505
]	917505
[	917512
[	917512
ישראל	655360
]	917505
]	917505
,	917513
אישה	11259008082837504
=	917504
[	917512
[	917512
פולה	2251802518618112
בן	115654879870976
גוריון	655360
]	917505
]	917505
,	917513
מפלגות	1111883776
=	917504
[	917512
[	917512
מפאי	655424
]	917505
]	917505
[	917512
[	917512
רשימת	2168848384
פועלי	2251802535395328
ישראל	655360
,	917513
רפי	655360
]	917505
]	917505
חכ	111120486891520
יחיד	1092681728
[	917512
[	917512
הרשימה	1095106564
הממלכתית	1094778884
]	917505
]	917505
,	917513
דת	1095106560
=	917504
יהדות	1095106560
]	917505
TEMPLATE	1507328
[	917512
ח"כ	20774912
,	917513
תמונה	1095106560
=	917504
,	917513
תאריך	1093009408
לידה	1095106560
=	917504
,	917513
תאריך	1093009408
פטירה	1095106560
=	917504
,	917513
כנסות	2251802537492544
=	917504
[	917512
[	917512
מועצת	2168848384
המדינה	1095106564
הזמנית	1094778884
]	917505
]	917505
,	917513
[	917512
[	917512
הכנסת	1729382256931897348
השביעית	1095176196
,	917513
7	475136
]	917505
]	917505
-	919561
[	917512
[	917512
האספה	1095106564
המכוננת	11259000701714436
,	917513
1	475136
]	917505
]	917505
,	917513
ממשלות	6755402164863040
=	917504
[	917512
[	917512
הממשלה	1095106564
הזמנית	1094778884
]	917505
]	917505
,	917513
[	917512
[	917512
ממשלת	6755402148085824
ישראל	655360
העשירית	1095176196
,	917513
10	475136
]	917505
]	917505
-	919561
[	917512
[	917512
ממשלת	6755402148085824
ישראל	655360
הראשונה	1095176196
,	917513
1	475136
]	917505
]	917505
,	917513
סיעות	1111883776
=	917504
,	917513
תפקידים	1109786624
=	917504

*	917633
[	917512
[	917512
ראש	2166751232
ממשלת	2168848384
ישראל	655360
]	917505
]	917505
*	917633
[	917512
[	917512
משרד	2166751232
הביטחון	1093009412
,	917513
שר	2166751232
הביטחון	1093009412
]	917505
]	917505
*	917633
[	917512
[	917512
ההסתדרות	1095106564
הכללית	1094778884
של	1966080
העובדים	1109786628
בארץ	2168848448
ישראל	655360
#	919689
.	917632

D7.A0.D7.A1.D7.A4.D7.97.3A	1507328
_	919689
.	917632

D7.9E.D7.96.D7.9B.22.D7.9C.D7.99	1507328
_	919689
.	917632

D7.94.D7.94.D7.A1.D7.AA.D7.93.D7.A8.D7.95.D7.AA	1507328
,	917513
מזכ"ל	1093009408
ההסתדרות	1095106564
]	917505
]	917505
*	917633
יו"ר	1093009408
[	917512
[	917512
הסוכנות	1095106564
היהודית	1094778884
]	917505
]	917505
*	917633
[	917512
[	917512
משרד	1093009408
החינוך	1093009412
,	917513
שר	1093009408
החינוך	1093009412
]	917505
]	917505
*	917633
[	917512
[	917512
משרד	1093009408
התחבורה	1095106564
והבטיחות	1095106566
בדרכים	1111883840
,	917513
שר	1093009408
התחבורה	1095106564
]	917505
]	917505
]	917505
דוד	655360
בן	115654879870976
-	655360
גוריון	655360
(	917512
גרין	655360
;	919560
TEMPLATE	1507328
[	917512
אודיו	110570747854848
,	917513
קובץ	1093009408
=	917504
He	1507328
-	919561
David	1507328
_	919689
Ben	1507328
_	919689
Gurion	1507328
.	917632

ogg	1507328
]	917505
;	919560
TEMPLATE	1507328
[	917512
כ	524288
]	917505
16	475136
באוקטובר	655424
1886	475136
–	917504
1	475136
בדצמבר	655424
1973	475136
(	917512
ו'	479232
בכסלו	110570731078720
תשל"ד	1093009408
)	917505
)	917505
היה	562958563475456
איש	1093009408
העלייה	1095106564
השנייה	1095176196
,	917513
ראש	1093009408
ההנהגה	1095106564
של	1966080
"	917640
המדינה	1095106564
שבדרך	1095106880
"	917640
,	917513
המוביל	1093009412
והדוחף	2251801444876294
להקמת	2168848448
מדינת	2168848384
ישראל	655360
,	917513
הכריז	6755408453369856
על	524288
הקמתה	111120488988672
,	917513
ולאחר	524290
שקמה	1095106560
הנהיגה	1095106564
ּ	917504
עשור	1093009408
ומחצה	2251808828096514
עד	524288
1963	475136
;	919560
כיהן	11259008080740352
כראש	1093009472
הממשלה	1095106564
ושר	1093009410
הביטחון	1093009412
הראשון	1093079044
של	1966080
מדינת	2168848384
ישראל	655360
והיה	562958563475458
מראשי	2183528512
המנהיגים	1109786628
של	1966080
תנועת	2168848384
העבודה	1729382256910925828
הציונית	1094778884
.	917632

בן	655360
-	655360
גוריון	655360
עמד	2251808825999360
בראש	2166751296
מקימי	6755402162765824
מדינת	2168848384
ישראל	655360
,	917513
הוביל	6755408453369856
את	262144
המאבק	1093009412
על	524288
הקמת	2168848384
מדינה	1095106560
יהודית	1094778880
בארץ	2168848448
ישראל	655360
,	917513
גם	18014398509678592
במחיר	2166751296
חלוקת	2168848384
הארץ	1095106564
,	917513
והכריז	6755408453369858
על	524288
הקמת	2168848384
המדינה	1095106564
.	917632

היה	562958966652928
ממנהיגי	2183528512
התנועה	1095106564
הציונית	1094778884
ויושב	2166751234
ראש	2166751232
הנהלת	2168848384
הסוכנות	1095106564
היהודית	1094778884
בירושלים	655424
והנהיג	6755408453369858
את	262144
מדינת	2168848384
ישראל	655360
בתקופה	1095106624
שלאחר	524544
ייסודה	111120486891520
.	917632

בן	655360
-	655360
גוריון	655360
פעל	2251808825999360
למען	524288
הממלכתיות	1095106564
(	917512
בסיסמה	1095106628
"	917640
ממעמד	1093009472
לעם	1093009476
"	917640
)	917505
ודיכא	11259008080740354
ניסיונות	1109786624
מימין	655424
ומשמאל	1093009474
(	917512
אלטלנה	655360
,	917513
הפלמ"ח	655360
)	917505
שבהם	115105124057344
ראה	2251808825999360
סכנה	1095106560
לקיום	2166751296
צבא	1093009408
ממלכתי	1092681728
אחד	1093083136
.	917632

הראייה	1095106564
הממלכתית	1094778884
הזו	144115188500070404
הובילה	6755408455467008
אותו	110707077283840
לפירוק	2166751296
המחתרות	1111883780
ערב	2166751232
מלחמת	2168848384
העצמאות	1095106564
ולהקמת	2168848450
צה"ל	655360
.	917632

שימש	11259008080740352
ראש	2166751232
ממשלה	1095106560
ושר	2166751234
ביטחון	1093009408
בממשלה	1095106628
הראשונה	1095176196
ובממשלות	1111883842
שאחריה	111256833360128
והיה	562958966652930
ממנהיגי	2183528512
תנועת	2168848384
העבודה	1095106564
הציונית	1094778884
בארץ	1095106628
ובעולם	1093009478
וממייסדי	2183528514
ההסתדרות	1095106564
הכללית	1094778884
של	1966080
העובדים	1109786628
ומזכירה	111120486891522
הכללי	1092681732
הראשון	1093079044
ומראשי	2183528514
היישוב	1093009412
.	917632

הנהיג	6755408453369856
את	262144
מפא"י	655360
ולאחר	524290
פרישתו	110570733174784
ממנה	111256833359872
הקים	6755408453369856
את	262144
רפ"י	655360
.	917632

TEMPLATE	1507328
[	917512
מפת	2168848384
_	919689
תמונה	1095106560
,	917513
תמונה	1095106560
=	917504
Ben	1507328
-	919561
Zvi	1507328
,	917513
Yaacov	1507328
Zrubavel	1507328
,	917513
Ben	1507328
-	919561
Gurion	1507328
,	917513
Brenner	1507328
,	917513
Aharon	1507328
Reuveni	1507328
.	917632

jpg	1507328
,	917513
כיתוב	1093009408
תמונה	1095106560
=	917504
חברי	2183528448
מערכת	1095106560
"	917640
[	917512
[	917512
האחדות	1095106564
]	917505
]	917505
"	917640
,	917513
(	917512
מימין	655424
לשמאל	1093009472
)	917505
יישובים	1109786624
:	919553
[	917512
[	917512
יצחק	655360
בן	115654879870976
-	655360
צבי	655360
,	917513
יצחק	655360
בן	115654879870976
צבי	655360
]	917505
]	917505
,	917513
דוד	655360
בן	115654879870976
גוריון	655360
ו	196608
[	917512
[	917512
יוסף	655360
חיים	655360
ברנר	655360
]	917505
]	917505
;	919560
עומדים	2251801461653504
:	919553
[	917512
[	917512
אהרן	576460752304078848
ראובני	655360
]	917505
]	917505
ו	196608
[	917512
[	917512
יעקב	655360
זרובבל	655360
]	917505
]	917505
(	917512
[	917512
[	917512
1912	475136
]	917505
]	917505
)	917505
,	917513
רוחב	1093009408
קטן	576460752304078848
=	917504
250	475136
,	917513
רוחב	1093009408
גדול	1092681728
=	917504
350	475136
,	917513
מיפוי	1093009408
=	917504
poly	1507328
324	475136
333	475136
322	475136
215	475136
363	475136
191	475136
366	475136
123	475136
424	475136
93	475136
444	475136
189	475136
480	475136
217	475136
483	475136
330	475136
[	917512
[	917512
יצחק	655360
בן	115654879870976
צבי	655360
]	917505
]	917505
poly	1507328
177	475136
332	475136
178	475136
250	475136
204	475136
229	475136
199	475136
170	475136
224	475136
138	475136
253	475136
146	475136
273	475136
166	475136
273	475136
216	475136
286	475136
232	475136
304	475136
241	475136
310	475136
265	475136
312	475136
296	475136
318	475136
335	475136
[	917512
[	917512
דוד	655360
בן	115654879870976
גוריון	655360
]	917505
]	917505
poly	1507328
168	475136
337	475136
166	475136
313	475136
158	475136
263	475136
128	475136
243	475136
124	475136
196	475136
111	475136
167	475136
82	475136
157	475136
59	475136
170	475136
52	475136
227	475136
15	475136
244	475136
37	475136
346	475136
[	917512
[	917512
יוסף	655360
חיים	655360
ברנר	655360
]	917505
]	917505
rect	1507328
30	475136
9	475136
180	475136
122	475136
[	917512
[	917512
יעקב	655360
זרובבל	655360
]	917505
]	917505
poly	1507328
298	475136
132	475136
296	475136
8	475136
372	475136
7	475136
392	475136
35	475136
396	475136
80	475136
319	475136
135	475136
[	917512
[	917512
אהרון	655360
ראובני	655360
]	917505
]	917505
]	917505
שמאל	1093009408
|	919688
170	475136
px	1507328
|	919688
ממוזער	13510800513302528
|	919688
בן	115654879870976
-	655360
גוריון	655360
במדי	1152921504626376768
הגדודים	1109786628
העבריים	1109458948
,	917513
1918	475136
שמאל	1093009408
|	919688
ממוזער	13510800513302528
|	919688
250	475136
px	1507328
|	919688
בן	115654879870976
-	655360
גוריון	655360
עם	524288
משה	655360
שרת	655360
בועדה	1095106624
האנגלו	1376260
אמריקאית	1095106560
,	917513
1946	475136
שמאל	1093009408
|	919688
ממוזער	13510800513302528
|	919688
250	475136
px	1507328
|	919688
דוד	655360
בן	115654879870976
-	655360
גוריון	655360
בעת	1095106624
ההכרזה	1095106564
על	524288
הקמת	2168848384
מדינת	2168848384
ישראל	655360
250	475136
px	1507328
|	919688
ממוזער	13510800513302528
|	919688
שמאל	1093009408
|	919688
ראש	1093009408
הממשלה	1095106564
בכנס	1093009472
נוער	1093009408
בתחילת	2168848448
שנות	2185625600
החמישים	1109860356
שמאל	1093009408
|	919688
ממוזער	13510800513302528
|	919688
250	475136
px	1507328
|	919688
צריף	1093009408
בן	115654879870976
-	655360
גוריון	655360
בשדה	655424
בוקר	1093009408
שמאל	1093009408
|	919688
ממוזער	13510800513302528
|	919688
250	475136
px	1507328
|	919688
דוד	655360
בן	115654879870976
-	919561
גוריון	655360
נואם	1093009408
בכנסת	1729382256931897412
(	917512
בית	655360
פרומין	655360
)	917505
,	917513
1957	475136
קורות	2251801463750656
חיים	1109786624
נעוריו	110570747854848
ותחילת	2168848386
דרכו	110707077545984
דוד	655360
יוסף	655360
גרין	655360
נולד	4503608639684608
ב	64
-	919561
16	475136
באוקטובר	655424
1886	475136
י"ז	1093009408
בתשרי	2183528512
תרמ"ז	1093009408
לשיינדל	1093009476
ואביגדור	655362
גרין	655360
,	917513
בעיירה	1095106624
פלונסק	655360
שבפולין	655680
(	917512
אז	131072
בתחום	1093009472
האימפריה	1095106564
הרוסית	1094778884
)	917505
.	917632

למד	2251808825999360
ב	64
"	917640
חדר	1093009408
"	917640
מסורתי	1092681728
,	917513
ואחר	524290
כך	144115188076445696
ב	64
"	917640
חדר	1093009408
"	917640
מודרני	1092681728
שהקים	6755408453370112
אביו	110570731077632
,	917513
שהיה	562958966653184
מראשוני	2183528512
החברים	1109786628
בתנועת	2168848448
"	917640
חובבי	2183528448
ציון	655360
"	917640
.	917632

בגיל	2166751296
11	475136
התייתם	15762607708110848
מאִמו	111120486891584
,	917513
שנפטרה	4503608641782016
כתוצאה	1095106624
מסיבוכי	2183528512
לידה	1095106560
.	917632

בגיל	2166751296
14	475136
,	917513
חרף	524288
גילו	110570731077632
הצעיר	1092681732
,	917513
בעידודו	110570731077696
של	1966080
אביו	110570731077632
,	917513
הקים	6755408453369856
יחד	131072
עם	524288
חבריו	110570747854848
את	262144
אגודת	2168848384
"	917640
עזרא	655360
"	917640
,	917513
שהכשירה	6755408455467264
את	262144
חבריה	111120503668736
לקראת	524288
עלייה	1095106560
לארץ	2168848448
ישראל	655360
ושמה	2251808828096514
לעצמה	1095106624
מטרה	1095106560
להחיות	6755450981515264
את	262144
השפה	1095106564
העברית	1094778884
.	917632

ב	64
-	919561
1904	475136
עבר	2251808825999360
לוורשה	655424
,	917513
ובה	111256833359874
התפרנס	15762607708110848
מהוראה	1095106624
והצטרף	15762607708110850
לחוגים	1109786688
ציוניים	1109458944
.	917632

ב	64
-	919561
1906	475136
,	917513
עלה	2251808825999360
לארץ	2168848448
ישראל	655360
,	917513
כאשר	36028797019160576
היה	562958966652928
בן	115654879870976
20	475136
.	917632

כעבור	524288
שנים	1111883776
,	917513
אמר	2251808825999360
כי	36028797019160576
היה	562958966652928
זה	144115188497973248
היום	1093009412
הגדול	1092681732
בחייו	110570747854912
,	917513
ששני	1093009664
לו	18014398509678592
היה	562958966652928
יום	2166751232
שחרור	2166751232
הר	655360
הבית	655360
במלחמת	2168848448
ששת	655360
הימים	655360
.	917632

TEMPLATE	1507328
[	917512
דבר	1093009408
,	917513
פנחס	655360
יורמן	655360
,	917513
בן	655360
גוריון	655360
ליד	524288
הכותל	1093009412
:	919553
"	917640
יום	1093009408
גדול	1092681728
לעם	1093009476
היהודי	1092681732
כולו	110711373168640
"	917640
,	917513
1967/06/09	1835008
,	917513
00913	475136
]	917505
בשנותיו	110570749952064
הראשונות	1111953412
בארץ	1095106628
היה	562958966652928
חקלאי	1092681728
ועבד	2251808825999362
בעבודה	1095106624
חקלאית	1094778880
במושבות	2185625664
סג'רה	655360
,	917513
שם	131072
היה	562958966652928
גם	18014398509678592
שומר	1093009408
,	917513
וכן	18014398509678594
במנחמיה	655424
וזכרון	2166751234
יעקב	655360
,	917513
בכפר	2166751296
סבא	1093009408
ובחוות	2168848450
כנרת	655360
.	917632

הוא	562976146522112
הצטרף	15762607708110848
למפלגה	1095106624
הציונית	1094778884
-	919561
סוציאליסטית	1095106560
"	917640
פועלי	2251802535395328
ציון	655360
"	917640
,	917513
והיה	562958563475458
בין	524288
ראשי	2183528448
האגף	1093009412
ה	458752
"	917640
ימני	1092681728
"	917640
במפלגה	1095106624
,	917513
אחד	1093083136
מחמשת	11259000701714432
חברי	2183528448
הוועד	1093009412
המרכזי	1092681732
שלה.ר'	655616
מיכאל	655360
בר	655360
-	655360
זוהר	655360
,	917513
"	917640
בן	115654879870976
גוריון	655360
"	917640
,	917513
עמ'	1093009408
55	475136
וב	66
-	919561
1907	475136
במושב	1093009472
השני	1093009412
של	1966080
ועידת	2168848384
פועלי	2251802535395328
ציון	655360
שהתכנס	15762607708111104
ביפו	655424
הצליח	6755408453369856
להוסיף	6755450981515264
למצעה	11370238722244608
ּ	917504
את	262144
הסעיף	1093009412
:	919553
"	917640
המפלגה	1095106564
שואפת	2251801446973440
לעצמאות	1095106624
מדינית	1094778880
לעם	1093009472
היהודי	1093009412
בארץ	1729382256910925892
הזאת	144115188500070404
"	917640
ואף	6452019202
להיבחר	4503651167830016
(	917512
יחד	131072
עם	524288
ישראל	655360
שוחט	655360
)	917505
לוועד	1093009472
זמני	2183528448
בן	115654879870976
שני	1093009408
חברים	1109786624
לארגון	1093009472
מחדש	131072
של	1966080
המפלגה.שם	9012314112
,	917513
עמ'	1093009408
56	475136
,	917513
וכן	131074
ישראל	655360
שוחט	655360
,	917513
ספר	1093009408
השומר	655364
עמ'	1093009408
12	475136
בן	115654879870976
-	655360
גוריון	655360
נבחר	4503602332303360
בוועידת	2168848448
"	917640
פועלי	2251802535395328
ציון	655360
"	917640
שהתקיימה	15762607710208256
ב	64
-	919561
1910	475136
להיות	1093009472
בין	524288
עורכי	2183528448
העיתון	1093009412
"	917640
האחדות	1095106564
"	917640
,	917513
ביטאונה	111120486891520
של	1966080
מפלגת	2168848384
"	917640
פועלי	2251802535395328
ציון	655360
"	917640
.	917632

מאותה	111261137371200
שנה	1095106560
שימש	11259008080740352
אחד	1093083136
מעורכי	2183528512
"	917640
האחדות	1095106564
"	917640
.	917632

על	524288
מאמרו	110570731077632
השני	1093009412
TEMPLATE	1507328
[	917512
מקור	1093009408
]	917505
חתם	2251808825999360
בשמו	110570731077696
החדש	1092681732
"	917640
בן	655360
-	655360
גוריון	655360
"	917640
,	917513
על	524288
שם	2166751232
יוסף	655360
בן	655360
-	655360
גוריון	655360
,	917513
מראשי	2183528512
היישוב	1093009412
היהודי	1092681732
בירושלים	655424
בימי	2183528512
המרד	1093009412
הגדול	1092681732
ברומאים	1109459012
.	917632

בשנת	2168848448
1911	475136
נסע	2251808825999360
לסלוניקי	655424
,	917513
שם	131072
למד	2251808825999360
טורקית	1094778880
על	524288
מנת	2168848384
להתקבל	15762650236256256
ללימודי	2183528512
משפטים	1109786624
,	917513
ובשנת	2168848450
1912	475136
נסע	2251808825999360
לקושטא	655360
ללמוד	2251851354144768
משפטים	1109786624
.	917632

במלחמת	2168848448
העולם	1093009412
הראשונה	1095176196
,	917513
בעת	1093009408
ששהה	2251808825999616
בן	655360
-	655360
גוריון	655360
בארץ	1095106628
,	917513
האשימו	6755408474341376
הטורקים	1109458948
אותו	110707077283840
ואת	262146
חברו	110570731077632
יצחק	655360
בן	655360
צבי	655360
בחתרנות	1095106628
וגירשו	11259008101711874
אותם	115105123794944
מהארץ	1095106628
.	917632

השניים	1109856260
הגיעו	6755408474341376
ב	64
-	919561
1915	475136
לארצות	655424
הברית	655360
,	917513
והמשיכו	6755408474341378
שם	131072
בפעילות	1095106624
ציונית	1094778880
,	917513
שבמסגרתה	111120488988992
הקימו	6755408474341376
את	262144
תנועת	2168848384
"	917640
החלוץ	1093009412
"	917640
.	917632

בניו	655360
יורק	655360
פגש	2251808825999360
בן	655360
-	655360
גוריון	655360
בפולה	111120486891584
מונבז	655360
,	917513
אחות	1095106560
במקצועה	1095106628
ופעילה	1094778882
במפלגה	1095106628
הציונית	1094778884
פועלי	2183528448
ציון	655360
.	917632

לאחר	524288
היכרות	1095106560
קצרה	1094778880
,	917513
נישאו	4503608660656128
השניים	1109856260
ב	64
-	919561
1917	475136
בטקס	1093009472
אזרחי	1092681728
בעיר	2168848448
ניו	655360
יורק	655360
.	917632

בשנת	2168848448
1917	475136
,	917513
בעקבות	524288
הצהרת	2168848384
בלפור	655360
וכיבוש	2166751234
ארץ	2168848384
ישראל	655360
על	524288
ידי	2185625600
הבריטים	1109786628
,	917513
היה	562958966652928
ממעוררי	11259001790136384
תנועת	2168848384
ההתנדבות	1095106564
ל	524288
"	917640
TEMPLATE	1507328
[	917512
ה	4
,	917513
גדודים	1109786624
העבריים	1109458948
]	917505
"	917640
ומראשוני	2183528514
המתנדבים	1109786628
לגדודים	1109786692
.	917632

ב	64
-	919561
1918	475136
הגיע	6755408453369856
כחבר	2166751296
גדוד	1093009408
39	475136
של	1966080
קלעי	2183528448
המלך	1093009412
ב	524288
TEMPLATE	1507328
[	917512
ה	4
,	917513
צבא	1093009408
הבריטי	1092681732
]	917505
למצרים	655424
ומשם	131074
לארץ	2168848448
ישראל	655360
.	917632

ב	64
-	919561
1919	475136
הקים	6755408453369856
בן	655360
-	919561
גוריון	655360
,	917513
יחד	131072
עם	524288
ברל	655360
כצנלסון	655360
,	917513
את	262144
מפלגת	2168848384
אחדות	2168848384
העבודה	655360
,	917513
שהייתה	562958968750336
איחוד	1093009408
בין	524288
מפלגת	2168848384
פועלי	2183528448
ציון	655360
ובין	524290
"	917640
הבלתי	1376260
מפלגתיים	1109458944
"	917640
.	917632

בהנהגת	2168848448
היישוב	1093009412
שמאל	1093009728
|	919688
ממוזער	13510800513302528
|	919688
250	475136
px	1507328
|	919688
חנוך	655360
גבתון	655360
ודוד	655362
בן	655360
גוריון	655360
בראשית	2168848448
שנות	2185625600
ה	458752
-	919561
20	475136
הפך	2251808825999360
בן	655360
-	919561
גוריון	655360
להיות	563001494798336
מהמנהיגים	1109786692
הבולטים	1109458948
של	1966080
היישוב	1093009412
.	917632

בשנת	2168848448
1920	475136
נמנה	4503608639684608
עם	524288
מקימי	6755402162765824
ההסתדרות	1095106564
הכללית	1094778884
,	917513
והיה	562958966652930
המזכיר	1093009412
הכללי	1092681732
שלה	111256834801664
במשך	524288
15	475136
שנה	2251843070394368
.	917632

הוא	72057594460045312
ראה	2251808825999360
בהסתדרות	1095106628
,	917513
מלבד	524288
איגוד	1093009408
מקצועי	1092681728
שיגן	6755434223173888
על	524288
ציבור	2166751232
הפועלים	1109786628
בארץ	1095106628
,	917513
גם	18014398509678592
כלי	1093009408
חברתי	1092681728
וכלכלי	1092681730
שיקים	6755434223173888
משק	2166751232
עובדים	1109786624
עצמאי	1092681728
,	917513
וכן	18014398509678594
מוסד	1093009408
פוליטי	1092681728
שינהיג	6755434223173888
את	262144
ההתיישבות	1095106564
היהודית	1094778884
ויניח	6755434223173634
יסודות	1109786624
למדינה	1095106628
שתקום	2251834597900544
.	917632

הוא	72057594460045312
פעל	2251808825999360
למען	524288
איחודן	115518533402624
של	1966080
מפלגות	2185625600
הפועלים	1109786628
.	917632

פעילות	1095106560
זו	144115188500070400
נחלה	2251834348339200
הצלחה	1095106560
,	917513
כאשר	36028797019160576
ב	64
-	919561
1930	475136
התאחדו	15762607729082368
מפלגות	1111883776
אחדות	1111556096
העבודה	1729382256910925828
והפועל	655362
הצעיר	1093009412
והקימו	6755408474341378
את	262144
מפלגת	2168848384
פועלי	2251802535395328
ארץ	1095106560
ישראל	655360
(	917512
מפא"י	655360
)	917505
,	917513
שבן	115654879871232
-	919561
גוריון	655360
נבחר	4503602332303360
למנהיגה	6755401074344000
,	917513
ויחד	131074
עם	524288
התנועות	1111883780
האחיות	1111883780
שלה	111256834801664
בחוץ	131072
לארץ	1729382256910925892
הפכה	2251808828096512
להיות	1093009472
המפלגה	1095106564
הגדולה	1095106564
ביותר	131072
ב	524288
TEMPLATE	1507328
[	917512
ה	4
,	917513
תנועה	1095106560
הציונית	1094778884
]	917505
.	917632

בשנת	2168848448
1935	475136
נבחר	4503608639684608
בן	655360
-	919561
גוריון	655360
מטעם	524288
מפא"י	655360
ליושב	2166751296
ראש	2166751232
הנהלת	2168848384
הסוכנות	1095106564
היהודית	1094778884
,	917513
שהייתה	562958968750336
הגוף	1093009412
המרכזי	1092681732
בניהול	2166751296
היישוב	1093009412
היהודי	1092681732
בארץ	1095106628
.	917632

עם	524288
פרוץ	2251843051520000
מאורעות	2183528448
תרצ	655360
"	917640
ו	2
-	919561
תרצ"ט	655360
(	917512
1936	475136
)	917505
היה	562958966652928
בן	2166751232
-	919561
גוריון	655360
מיוזמי	2251802535395392
מדיניות	2168848384
ההבלגה	1095106564
,	917513
שעיקרה	11259008082837760
התאפקות	1095106560
אל	524288
מול	2166751232
פעולות	2185625600
הערבים	1109786628
,	917513
פעולה	1095106560
שקולה	1094778880
והימנעות	1095106562
מפגיעה	1095106624
בחפים	1109786688
מפשע	1093009472
.	917632

בשנת	2168848448
1937	475136
תמך	2251808825999360
,	917513
יחד	131072
עם	524288
חיים	655360
ויצמן	655360
ומשה	655362
שרת	655360
,	917513
בהמלצתה	111120488988736
של	1966080
ועדת	2168848384
פיל	1093009408
הבריטית	1094778884
לחלוקת	2168848448
ארץ	2168848384
ישראל	655360
(	917512
שממערב	1093009728
לירדן	655424
)	917505
בין	524288
היהודים	1109786628
לערבים	1109786692
.	917632

התנגדותם	114968779685888
של	1966080
הערבים	1109786628
,	917513
שהיוו	11259008101712128
רוב	1093009408
באוכלוסייה	1095106628
,	917513
הכשילה	6755408455467008
יוזמה	1095106560
זו	144115188500070400
.	917632

בשנת	2168848448
1939	475136
הכריזו	6755408474341376
שלטונות	2183528448
המנדט	1093009412
הבריטי	1092681732
על	524288
מדיניות	2168848384
הספר	1093009412
הלבן	1092681732
,	917513
שהגבילה	6755408455467264
מאוד	131072
עליית	2168848384
יהודים	1109786624
לארץ	2168848448
ישראל	655360
ורכישת	2168848386
קרקעות	1111883776
על	524288
ידי	2185625600
יהודים	1109786624
,	917513
ונועדה	4503608641781762
להקפיא	6755450981515264
את	262144
מצב	2166751232
היהודים	1109786628
בארץ	2168848448
ישראל	655360
